text,label,five_folds,ten_folds,train_test_split 
"Wundert das jemanden ? Alte Bräuche, alte Sitten, alte realitätsfremde Männer...",0.0,1,2,0
Liebe Närrinnen und Narren - wolle mer se reinlasse?  GENDER = Größte Erreichbare Nebensächliche Dummheit Einer Rasse,1.0,1,2,0
"Es ist schon eine mrkwürdige Welt in der wir leben. Brummt der Handel, wenn auch Internethandel, ist es Mist, gehen die Umsatzzahlen zurück, ist es Mist, müssen Menschen auf den überfüllten Strassen warten, ist es Mist, kommt niemand in die Stadt ist es Mist. Kommen nun alle in die Stadt und finden keinen Parkplatz, na was glauben Sie, ja dann ist das auch Mist. Wir können Probleme haben in dieser mit Mist zugemüllten Welt!",0.0,1,2,0
"Ska Keller wurde ersteinmal verhindert. Soweit die gute Nachricht. Zu Ursula von der Leyen fällt mir soviel ein: Erst die Wehrkraft zersetzen und nun auch noch die EU? Nein danke. Eine Frau, die die BW zerstörte sollte lieber zu ihren Kindern an den Herd gehen.  ",1.0,1,2,0
"Ich wusste gar nicht, dass Verzicht  Geld kostet. Denn darum werden wir, da es 5 nach Zwölf ist, nicht herum kommen. Da das viele nicht einsehen wollen, werden wohl Gesetze dazu nötig sein. Versuchen wir es erst einmal so Frau Marschall. Wie heißt es im werbefinanzierten Fernsehen so schön: Costa nix.",0.0,1,2,0
"Bei der SPD schwächelt Frau Nahles,  bei der CDU schwächelt Frau Kramp-Karrenbauer (schon).  Böse wer die Frage denkt: Sind Frauen Politik tauglich.  Oder ist die Politik Frauen tauglich?",1.0,1,2,0
"Ja, genau. Deutschland ist nur von Räächstpopulisten umzingelt. Fakt ist, dass Deutschland in Europa nahezu isoliert ist. Aber solange die Medien noch regierungsfreundlich berichten, läuft es ja.",0.0,1,2,0
"""Ein lesbisches Paar aus Australien darf mit seinem 11 Jahre alten Mädchen nicht ...""  .. mit SEINEM Mädchen...?  Wie haben die das gemacht ? Habe ich einen Evolutionssprung verpasst ? Nach meinem letzten Kenntnistand können die noch so viel ""üben"" - die kriegen kein gemeinsames Kind zustande.  Das geht nur mit einem Vater - und der hat nunmal im Gegensatz zu der Nichtmutter des Paares Rechte ! ",1.0,1,2,0
"Bevor man 'Absichtserklärungen' formuliert und über S-Bahn-Strecken verhandelt, sollte die Strecke zwischen RY-HBF und RY-Odenkirchen zweigleisig werden und v.a. der Bahnhof RY-Odenkirchen im 21. Jahrhundert ankommen. Doch leider steht hier der Denkmalschutz im Weg und gelb-schwarze Bretter sichern diesen ab.",0.0,1,2,0
"„Alte Hure“ zählt zu den harmloseren Wörtern.....Wenn SchülerInnen bei diesem Sprachgebrauch keine Konsequenzen erfahren, wundert es mich nicht, dass sie meinen, sie könnten sich ""alles"" erlauben. Vor allem, wenn einige Eltern noch hinter diesem unsäglichen  Benehmen ihrer Kinder stehen. Ab 14 Jahren sind Jugendliche strafmündig - warum werden keine Anzeigen wegen Beleidigung gestellt oder will die Schule (und andere Schulen ebenso) lieber Stillschweigen über diese Vorkommnisse bewahren. ",1.0,1,2,0
"Volle Zustimmung. Der Diskurs ist nicht mehr gefragt. Wenn wir da der Vorstellungskraft freien Lauf lassen und uns ausmalen wie in 50 Jahren kommuniziert wird, dann sehen wir als einziges Stilmittel nur die verbale Steinzeitkeule. Einen kleinen Trost wird es geben, als Erbe des werbefinanzierten Fernsehens. Alle zwei Sätze werden wir in ein dämliches Lachen verfallen. Blöd aber glücklich. Glück auf.",0.0,1,2,0
"AlanSmith (""...eine so attraktive Frau..."")  Wie verschieden die Geschmäcker doch sind. Trotz des knallroten (was in Bayern ja eine definierte Bedeutung hat) Dirndls wirkt dieses Mauerblümchen wie die sprichwörtliche ""graue Maus"".",1.0,1,2,0
"Eine  ""Impfpflicht""  sollte für   ALLE  Säuglinge bzw. Kleinkinder  gelten !!!! - ",0.0,1,2,0
Mit alimentierten Jobs kennt sich diese Frau offensichtlich gut aus. ,1.0,1,2,0
"Mmm, wenn man jetzt dazu eine Meinung äußert, ist das dann ""Rattismus"" ?",0.0,1,2,0
Kein Aufschrei von AktivistInnen/Gender/Transen usw.? Ichmale mir gerade aus was jetzt loswähre wenn ein Mann dieses geoutet hätte! Hoffentlich ermittelt die Staatsanwaltschaft und verurteilt die Type! Die bekommt wahscheinlich noch im Gefängnis einen Preis verleihen!,1.0,1,2,0
"Die gelben Säcke sind generell keine gute Lösung. Auf unserer Straße gibt es u.a. deswegen ein Rattenproblem, weil die Säcke den Tieren natürlich leicht Zugang zum Inhalt erlauben. Abgesehen davon, dass besagte Säcke bei Wind gern durch die Gegend fliegen und ihren Inhalt verteilen. Vielleicht im Rahmen der Diskussion darüber nachdenken, nur noch gelbe Tonnen zu nutzen.",0.0,1,2,0
Sehnt sich die Frau ingeheim nach der Rute ?,1.0,1,2,0
"In Frankreich würden die Bürger den Müll vors Rathsus kippen. Ich hege eine gewisse Sympathie für ein Zeichen, das den Verantwortlichen im hahaha „Oberzentrum“ MG einmal deutlich die Meinung geigt. ",0.0,1,2,0
"Vielleicht wäre es ja einfacher, wenn sich die Priester outen würden, die nicht homosexuell sind.",1.0,1,2,0
Deutsche sind Menschen. Europaeer sind Menschen. Auch Nazis sind (leider) Menschen!,0.0,1,2,0
Wenn's der Markt hergibt - manche  Frauen scheinen solche Abschottung zu brauchen. ,1.0,1,2,0
"Kunstrasenplätze verbieten? Eher werden Parteispenden verboten.  Ein sehr bekannter Hersteller von Kunstrasen ist ""AstroTurf"" - und zu Astroturf bietet die Wikipedia allerlei Unterhaltsames: https://de.wikipedia.org/wiki/Astroturfing ",0.0,1,2,0
"Was plauderte die Pfarrerstochter aus Meck Pom: "" wir schaffen das!"" Ich wollte DAS NIE schaffen. Ich war auch entschieden dagegen, die DDR für 8,9 Milliarden zu kaufen, das kostet die ""Wiedervereinigung"" bis heute, doppelt soviel, wie der Marshal Plan. Wo fing denn der Nazi Wahnsinn an?! Zunächst einmal in München und eroberte dann ruck zuck Mittel -(DDR) und Ostdeutschland. Noch einmal: MICH HAT NIEMAND GEFRAGT; OB ICH DAS SCHAFFEN WILL UND OB ICH DIE DDR KAUFEN WOLLTE!!",1.0,1,2,0
"Jarzombek verkörpert all das, wofür die CDU bei den letzten Wahlen abgestraft wurde. Schauschläger sind nicht das, was junge Wähler mögen.",0.0,1,2,0
"Mimimimi.... Die SPD ist aber auch homophob, ich bin nicht alleine!  Aus seiner Stellungnahme auf Facebook: ""Gerade in der SPD und auch in der CDU hat eine Mehrheit der Mitglieder leichte bis mäßige Probleme mit Schwulen.""",1.0,1,2,0
"Wäre nix neues: je rechter, desto großzügiger vom Kapital hofiert. Witzig ist nur diesesmal die Richtung - die CDU-Granden mußten damals die schwarzen Koffer noch in die Gegenrichtung kutschieren.  ",0.0,1,2,0
"Besser wäre es gewesen, wenn der 35-jährige Japaner die zwei Millionen Yen für einen Psychiater ausgegeben hätte.   Eine echte Frau kann dem Mann mehr bieten als die virtuelle Sängerin Hatsune Miku. Natürlich kann eine echte Frau auch nerven, aber auch das gehört auch mit zum Leben. ",1.0,1,2,0
"„Freilaufende Hunde war es auch, die im Wildpark Reuschenberg am Donnerstag drei Kängurus töteten“  Oh jeh, jetzt waren es schon mehrere.",0.0,1,2,0
"Menschen, die sich auf solche ""Verschönerungen"" einlassen, sind mit Sicherheit keine Hartz4 - Empfänger, sondern gutbetuchte Typen, meist Frauen, deren mangelndes Selbstwertgefühl und fehlendes Selbstbewusstsein sie zu derartigen Eingriffen nötigt.  Ich bedauere keine dieser Damen. Wer Tausende von Euros für Schlauchboot-Lippen und starre Gesichtszüge hinblättert, der verdient kein Mitleid. ",1.0,1,2,0
"„Jeder soll nach seiner Façon selig werden“  Warum soll jetzt die Allgemeinheit für den Unterhalt dieses Gebäudes aufkommen? ""Andererseits aber macht die Kirchengemeinde St. Marien... gerade im ehemaligen Schlachthofviertel...einen Bedarf an sozialen Angeboten aus..."" Bevor man sich um eine Alimentierung durch Landesmittel bewarb, gab es den Bedarf nicht?",0.0,1,2,0
Frau am Steuer ... wir brauchen die Frauenquote in DAX Konzernen xDDDDDDD,1.0,1,2,0
Auch dieser vollversorgte und eingeschworene EU Befürworter  schafft weiteres Unbehagen in der Bevölkerung.  Und wenn solche Personen die Vorzüge anmahnen - wird manchem BRD Bürger der sich den Verlauf der letzten Jahrzehnte im EU Planspiel sowie Ergebnis vor Augen hält - Angst und Bange.  Die EU Wahl wird wahrscheinlich ein Donnerschlag für Europa.  ,0.0,1,2,0
"Das fehlt noch, eine Frau als DfB Präsidentin. Was das bringt, sehen wir ja gerade an unserer Regierungschefin. Wie sagte einst Paul Breitner, Frauenfußball ist unästhetisch. Recht hat er. Im Weltfußball nie angekommen,  geschweige bei der Fifa und Uefa.  ",1.0,1,2,0
"Ganz einfach, das bestehende Halteverbot konsequent überwachen. Die Fahrzeuge an der nächsten Ecke aus dem Verkehr ziehen, Bußgelder kassieren und gaaaaanz wichtig!!!! eine eingehende Fahrzeugkontrolle sowie Halterabfrage, Fahrerüberprüfung inkl. Restalkohol / Drogenkontrolle. Muss pro Fahrzeug min. 5 Minuten dauern. Der Letzte ist halt erst Mittags dran. Das Ganze mehrere Tage hintereinander und in unregelmäßigen Abständen immer wieder.",0.0,1,2,0
"wie tief will die Rheinisch Post(Pest) eigentlich noch sinken.Ständig diese blöden Berichterstattungen von Heidi und Tom.Beide doch wirklich nur XYZ Promis und dieses ganze Liebestheater von Heidi und den ganzen Vorgängern von Tom ist doch von der Klum inzeniert um ständig im Gespräch zu sein.Der Kaulitz soll sich lieber was ""Frisches"" suchen,ist doch fast noch ein KInd. Und die RP soll sich schämen für solche Berichte.",1.0,1,2,0
"Ist dieser OB noch ernst zu nehmen.Nein muss man feststellen.warum legt es sich für das DOC so in Zeug,was steckt dahinter? Ein OB der nicht in Remscheid wohnt was wollen wir damit?",0.0,1,2,0
Das ist eine Frau?,1.0,1,2,0
"Eine neu formierte Mannschaft braucht halt seine Einspielzeit.  Da kann es hier und da schon mal ein bischen holpern, schließlich ist der SV Sandhausen ja nun auch keine Schießbude.  ",0.0,1,2,0
"In Zeiten, in denen Mütter ihre Tochter in einen Knabenchor einklagen wollen, kann ich viele Menschen weiblichen Geschlechts nicht mehr ernst nehmen.",1.0,1,2,0
"""zukunftsfähige Technologie nach vorne zu stellen"". Wenn Deutschland mehr in Rüstung investieren würde, könnten die Mitarbeiter doch bei Airbus Defence and Space unterkommen. Dann klappts auch wider mit den Regierungsfliegern",0.0,1,2,0
"Wer es noch nicht wußte, AKK ist eigentlich als Mann zur Welt gekommen, leider ist der Umbau zur Frau nicht gut gelungen.",1.0,1,2,0
"Dibrink  Das stimmt. Zu halten war er damals nicht, der Lockruf des Geldes aus Wolfsburg war zu laut. Zurückholen für 7 Mio. Das wäre locker möglich gewesen. Die Hälfte dessen was man für Weltmeisterchen Kramer gezahlt hat. Bei 11 Mio. für den Verkauf hätte man 4 Mio. in das Gehalt des Spielers investieren können.",0.0,1,2,0
"Mir schmeckt das Bier von dieser Schwulette ohnehin nicht, trotzdem soll er gern weiter sexistische Werbung machen. ",1.0,1,2,0
"Typischer Ruhrgebietsklüngel: Schalke bewahrt Dortmund davor, zum Gespött der Bundesliga zu werden.  ",0.0,1,2,0
"Wer kritisiert? Die, die nicht wissen, soll ich mich setzten oder stellen ... Und wenn wir eines Tages nur noch aus geschlechtslosen Wesen bestehen werden, ist das auch das Ende der Grünen und der FDP.",1.0,1,2,0
Wichtig ist auch die Berücksichtigung eines Radweges ERA 2010 konform,0.0,1,2,0
"Mein Vertrauen hat die SPD seit Schröder verspielt bis zum Nimmerleinstag, da helfen auch keine Gehirnspinst-Klausuren. Ich schäme mich ja schon, in den 80er und später die gewählt zu haben. Es sei denn, es käme mal eine Führungsperson in der SPD, die den Namen verdient. Mit einem weiblichen Bauerntrampel mit asozialem Gebaren wird das nie was.",1.0,1,2,0
"Nu meckert ma nich über eure schöne Stadt..Würde sofort zu euch hinziehen-wenn ich könnte..Lebt mal ne zeitlang im Osten-so wie ich-da würdet ihr aus dem Meckern nicht mehr rauskommen..Selbst nach 30 Jahren Einheit läuft noch nicht alles so,wie es soll..",0.0,1,2,0
"Auf welchem Schrottplatz kaufen wir eigentlich unser Material?! Welche ""Fachleute"" warten eigentlich den Schrott? Scheiß Hubschrauber, S0cheiß  Jets, Scheiß U-Boote und genauso schlechte Überwasser Schiffe. Die Entwicklung des neuen Transport Flugzeug stagniert seit Jahren. Liegt es an der Unfähigkeit der ""Damenriege?!?! ",1.0,1,2,0
"Dass Motorräder dort nicht fahren dürfen, Taxis aber schon, ist auch so ein Unsinn. Wer von den beiden ist wohl umweltfreundlicher?",0.0,1,2,0
"Genial! Dann werde ich mich mal in divers umschreiben lassen.  Divers-Tag in der Sauna, ich kann mein Häufchen machen wo ich will und wenn ich mal ne Bank überfalle, dann können die gerne nach einer diversen Person suchen.  Aber wie ist dann eigentlich die Anrede? Und kann ich dann noch in den Iran und muss ich ein Kopftuch tragen? Und hat einer überhaupt Herrn Mazyek gefragt ob das insgesamt geht?  Egal... die Vorteile überwiegen.",1.0,1,2,0
"Unser tägliches AfD Bashing  gib uns  heute. Aber was will man vom Mainstrean noch anderes erwarten, wenn bei den ersten Prognosen zur HH Wahl  bei der ARD über das abschneiden der AfD gejubelt wird?  (Bericht im Merkur)  umso mehr freut es, dass die AfD ihre Wähler in HH trotz der medialen Hetze halten konnten. Da werden auch in Zukunft die Wagen vom Linken Tilly nichts dran ändern. Die Hetze nutzt sich irgendwann ab und langweilt nur noch. ",0.0,1,2,0
"► 15 weibliche Landtagsabgeordnete von CDU, SPD, FDP und Grünen haben einen Brief an ... Wenn die Damen nichts anderes auf ihrer Agenda haben, können wir gut auf sie im Landtag verzichten. Da jammern die Frauen, wenn sie bis heute noch nicht gleichberechtigt sind. Das ist auch gut so, solange sie ihre Aufgabe in der Verfolgung solchen Schwachsinns sehen.",1.0,1,2,0
Wenn er nicht seine bekannten Eltern hätte und natürlich RTL (!!!!!!!!) wäre dieser Typ ein NICHTS. Komik sieht anders aus. Der Mann ist einfach nur RTL-Zuschauerlike.,0.0,1,2,0
"HALLO! Wenn Frauen den Spaß mitmachen! Frauen lieben oft den Zustand, weil sie dann meinen Macht zu haben. ",1.0,1,2,0
"Einen großen Dank an die Zeugen. Da unsere unfähige Justiz seit Jahren versagt und Umweltverbrecher systematisch laufen lässt, ist Zivilcourage die letzte Hoffnung. ",0.0,1,2,0
"► Dass mit Jan Böhmermann der nächste Satiriker in die Politik strebt, ist unwahrscheinlich.  Nicht unwahrscheinlich, sondern nahezu ausgeschlossen - denn dazu müsste er in Deutschland eine Frau sein!  Wo kämen wir hin, wenn schon wieder ein Mann ...",1.0,1,2,0
"Eine Co2-Steuer auf Fleisch, warum nicht. Aber wie wird diese Steuer weiterverwendet? Die meisten Steuern fließen in den Bundeshaushalt und werden nicht zweckgebunden erhoben. Somit freut sich nur der Finanzminister und die Umwelt geht leer aus.",0.0,1,2,0
Was qualifiziert denn AKK für den Posten als oberste Heeresleitung? Außer dass sie eine Frau und Merkel Getreue ist?,1.0,1,2,0
"Ist das wirklich ein Problem auf Google-Apps zu verzichten? Apps von einem Konzern, der Daten über Sie sammelt ohne Ende! Huawei wird alternativen finden!  Davon bin ich überzeugt! ",0.0,1,2,0
"""In Litauen regieren ausschließlich Männer"" Was für ein glückliches Land!",1.0,1,3,0
"Vielleicht war sie nervös, vielleicht überfordert oder es war ein einfacher Versprecher. Dieser Vorfall sollte aber nun nicht als Ablenkung vom eigenen Versagen der oberen aufgegriffen werden. Das die Politik seit Jahren,fast schon Jahrzehnten versagt schlägt sich nun in den Ergebnissen nieder. Nein,diese Wählen sind auch kein Warnschuss wie es suggeriert wird. Die Ergebnisse sind ein Fakt und werden in Zukunft noch negativer ausfallen wenn die Politik nicht endlich aufwacht. ",0.0,1,3,0
"Liebe Frauen tragt in dieser Nacht Kopftuch, dann werdet ihr von gewissen jungen Männern nicht als Schlampen angesehen und begrapscht. ",1.0,1,3,0
"Die WHO ist die Werbeabteilung der chemischen Industrie. Unglaublich, was für Märchen den armen Leuten aufgeschwätzt werden. Wer sich gesund erhält wird mit einem funktionierenden Immunsystem belohnt und kann über angebliche Volkskrankheiten nur müde lächeln.   Wer sich statt dessen Antibiotika, Impfungen und sonstige Chemie genehmigt, muß sich über krasse Symptome nicht wundern. Schulmediziner, Lebensmittel- und Pharmakonzerne reiben sich gleichermaßen die Hände!",0.0,1,3,0
"Nachteile bei der Digitalisierung. Vielleicht liegt's ja an den langen Fingernägeln.  Es hindert die Damen auch niemand daran die ""Männerüberschußparties"" bei den Vorlesungen im Bereich Maschinenbau zu besuchen.  ",1.0,1,3,0
"Mein Respekt allen geehrten Personen.  Als Gegengewicht zu den häufig beängstigenden und negativen Nachrichten hätte jede Person einen eigenen Artikel an einem ""eigenen"" Tag verdient :-). Norbert Sinofzik, Rheinstadt Uerdingen",0.0,1,3,0
Beobachte ich auch immer Häufiger. Viele (häufig Frauen) können die großen Autos nicht mehr einparken. Selbst bei uns auf dem Land fahren die Frauen schon gar nicht mehr auf enge Parkplätze sondern blockieren dann einfach die Straße. Ausfahrten gegenüberliegend parken - auch kein Problem.,1.0,1,3,0
Trifft es genau auf den Punkt.,0.0,1,3,0
"Liebe Fussballerinnen: Fast einfach mal Euren ganzen Mut zusammen, geht raus wenn die Froesche mit ihren Balzrufen beginnen und kuesst sie auf den Mund. Vielleicht widerfaehrt der einen oder anderen von Euch ein Wunder und auf einmal steht schwupp die schwupp Euer Prinz vor Euch! ;-))",1.0,1,3,0
"Haha, zur Rechten Zeit liefert die Bertelsmann-Stiftung eine sog. 'Studie'. So ein Zufall aber auch. Die Frau Bundeskanzlerin von der CDU wird das freuen.  Der Begriff 'Studie' ist für mich auch zu einem Unwort geworden.  ",0.0,1,3,0
"Oh, wer macht denn so etwas. Wie soll das gehen. Legt man sich auf einer Treppe und lässt Madel über sich gehen ? Was sähe man dabei anderes als wenn Frau am Strand oder im Schwimmbad mit Bikini herumläuft. Wenn überhaupt !  Das Foto oben wirkt viel Erotischer. Das ist doch mal ein schöner Anblick zweier schönen Frauen leider von hinten..",1.0,1,3,0
Die Frage die sich mir stellt. Warum sehen sich denn scheinbar immer mehr Menschen vom Islam bedroht? ,0.0,1,3,0
"PS: Das ist ja ein bißchen langweilig, da ja alle nur hetero sind. Stand da kein schwules oder lesbisches Paar zur Verfügung? Oder zumindest Olivia Jones mit Partner?",1.0,1,3,0
"Was kommt dabei wohl raus? Freispruch oder Bewährungsstrafe? Ich kann aber sagen, was nicht dabei rauskommt! Eine Abschiebung!",0.0,1,3,0
"In einer Gesellschaft, die aus ihren Männern zahnlose Tiger gemacht hat, braucht man sich nicht zu wundern, wenn Männer Weicheier werden. ""Kindermänner"" werden es bei aktiven Frauen schwer haben. Dass dieser Männertyp einer Frau in einer Bedrohungssituation nicht wirklich helfen kann, dürfte damit auch klar sein. Aber zum Glück kommen jetzt starke und echte Männer aus Afrika und dem Nahen Osten.",1.0,1,3,0
"Sehr gut! Aber die Deutschen sterben trotzdem aus, wenn Paare nur 1-2 Kinder haben.",0.0,1,3,0
" MonheimerJung Mittwoch, 27. März 2019, 17:20 Uhr ""Da stimmt aber etwas ganz gewaltig nicht in der CDU. Wie ist es möglich das eine Person in der Partei nach oben gespült wird die mit der gängigen Technik ernste Probleme hat. Was sagt das über den Rest aus? Denk ich an Deutschland in der Nacht......""  Tja, das kommt dann wohl vor, wenn die Partei was für die Frauen-Quote machen will.",1.0,1,3,0
Eine Frechheit...,0.0,1,3,0
"Teamarbeit und Frauen ? Ein Wiederspruch in sich.  man braucht doch nur sehen was Kraft, Löhrmann, Roht Merkel, AKK VL usw. alles angerichtet haben. ",1.0,1,3,0
Also Parkgebühren für Fahrräder finde ich gut aber dann sollten auch Gebühren für Fußgänger und Fußsteher auch als Eckensteher bekannt erhoben werden. Dann nach Parkgebühren für Kinderwagen Tretroller usw. Aber wenigstens die Fußgänger sollen bezahlen schon aus Gerechtigkeit.,0.0,1,3,0
"„Es ist insgesamt ein Experiment mit ungewissem Ausgang""  Mein Gott, das ist erschütternd! Da arbeiten sich zwei Transgenderetten an ihrem Kind ab... Das grenzt schon an Kindeswohlgefähdung.",1.0,1,3,0
"""Schildadorf""  bzw.  ""Schildbürgerdorf"" ???? - ",0.0,1,3,0
"Ich sehe keine Frauen, nur einen Fuchs. Die Werbung der Brauerei ist seit Jahren witzig und unterhaltsam. Das wird sie hoffentlich in Zukunft auch noch sein. Es wäre wünschenswert, dass die Brauerei vielleicht mal etwas mehr Werbung für die weibliche Kundschaft macht. Halbnackte Bauarbeiterfüchse, kleine dicke Füchse im SUV, da gäbe es reichlich Stoff und dann hätten ja auch die Gleichstellungsbeauftragten dieser Welt weniger zu meckern....",1.0,1,3,0
"Hier müssen die Gesetze so geändert werden,dass solche Verbrecher aus Deutschland für immer ausgewiesen werden!!!",0.0,1,3,0
"Die Grünen mit Ihren RAF-Sympatisanten, Pädophilen und Männerbenachteiligungen und die Linke mit ihrer SED-Vergangenheit stehen für mich auch nicht gerade auf dem Boden des GG.... ",1.0,1,3,0
"Da reden Parteien und deren Funktionäre von Demokratie, die seit der Grenzöffnung 2015 wohl nur noch Makulatur ist. Die AfD setzt sich für die Volksabstimmung nach Schweizer Vorbild ein, demokratischer geht es wohl nicht mehr, aber bei dem Thema zucken die Altparteien zusammen. ",0.0,1,3,0
"In der heutigen Zeit kann man niemandem mehr vertrauen. Zu oft auf falsche Freunde reingefallen, ohne es schnell genug zu merken und schaden abzuwenden. Besonders Frauen sind es, die sich gern am leid anderer ergötzen, nachdem sie das vertrauen ihrer Opfer schamlos ausnutzen. ",1.0,1,3,0
"der Kinderwagen kann ruhig in den Keller, sie soll sich nicht so anstellen, der ist in Ordnung! Ich musste vor 10 Jahren mit meinen Zwillingen auch von der 3. Etage ins EG laufen, meistens alleine UND hatte noch eine 3 jährige, die Trotzphasen hatte, die nicht zurecht kam, das sie jetzt zwei Geschwister auf einmal hatte.",0.0,1,3,0
"Wenn eine so attraktive Frau mit 45 noch nicht vergeben ist, stimmt etwas nicht. Ansonsten nette Idee.",1.0,1,3,0
" ""Acatenango"" So nannten wir einen Kumpel vom Bolzplatz. Eigentlich heißt er Andreas...aber mein Gott, konnte der Rennen.  Wenn Ernst Huberty am Anfang der Sportschau gelächelt hat, wusste man der FC Köln hatte gewonnen.",0.0,1,3,0
"Tja, da frage ich mich doch, warum die Stabhochspringerin ""bauchfrei"" trägt?  Wurde Sie dazu gezwungen? Oder kann sie es einfach, weil sie eine sportliche Figur hat und dies zeigen will?  Wie sehen denn die aus, die das Plakat als sexistisch bewerten?  PS: Dann hoffen wir mal, dass die Kugelstoßerin kein ""bauchfrei"" trägt.",1.0,1,3,0
Ich finde die Regelung das jeder Haushalt zahlen muss einfach RICHTIG. Es ist schlichtweg egal ob ich die öffentlich rechtlichen sehe oder nicht. Ich habe die Möglichkeit sie zu sehen und das reicht.,0.0,1,3,0
sie kommen mir vor wie Flintenweiber...die brauchen einfach mehr Krieg...und wenn nicht in Syrien wo sonst darf man sich austoben? Um Menschenrechte geht es da keineswegs sondern nur um Geld und das die Waffenlobby ihren Umsatz steigert.,1.0,1,3,0
"Es ist kein neues Phänomen, dass Zinsen unter der Inflationsrate liegen. In der ""guten alten Zeit"" vor dem Euro waren die negativen Realzinsen bisweilen deutlich höher. Es fiel nur nicht so auf, weil 6 bis 7 Prozent Zinsen auf dem Kontoauszug immer nett aussehen, auch wenn die Inflation deutlich über 10 Prozent liegt.   Es hat noch nie einen Anspruch auf positive Realzinsen gegeben.",0.0,1,3,0
"Für diesen Herren sollten sich Frauen nicht ausziehen, schafft nur Unmut. Besser es hätten sich Männer ausgezogen, hätte ihm sich  gefallen.",1.0,1,3,0
Übrigens: In China ist ein Sack Reis ...,0.0,1,3,0
"Na dann heute Abend wieder auf der Ratinger im Fuchs, lecker Alt trinken. Bestimmt sind auch Füchschen da.",1.0,1,3,0
". . . .  Es fehlt aber ein praktikabler Weg  . . . .  -   Ist ja klar, weil mittlerweile in den zuständigen EU-Stellen  genauso  ""kompliziert""  gearbeitet wird wie in der BRD !!!! -   Warum einfach - wenn es auch kompliziert geht !!!! -  (deutsch eben) ",0.0,1,3,0
Politikerinnen sollen sich zurück halten.,1.0,1,3,0
Oh mein Gott. Jetzt wird Düsseldorf de facto von Rot-Rot-Grün regiert.  Ich hoffe die Düsseldorfer ändern daran bei der nächsten Kommunalwahl etwas.,0.0,1,3,0
"Man muß heute sehr vorsichtig sein - was früher noch als ein Zeichen von Männlichkeit gesehen wurde, gilt heute vielfach schon als sexuelle Belästigung - und ich meine ausdrücklich nur das unaufgeforderte Begrapschen von Frauen!",1.0,1,3,0
Es gibt auch die Möglichkeit das Gebäude an einen Moscheeverein zu veräußern. Diese Vereine treffen sich bisher in Hintehofräumen und mit der Kirche hätten Sie dann endlich einen würdigen Raum in dem man Allah verehren kann,0.0,1,3,0
Schnarch.... Wie schlecht war das denn....  Passgenauigkeit... unterirdisch.... Schiedsrichterleistung.... Durfte die keine Fouls gegen China pfeifem?  Jede Bezirksligamannschaft der Männer in Deutschland würde gegen jede dieser Frauen-Nationalmannschaften gewinnen....  Aber Hauptsache Pferdeschwanz.....,1.0,1,3,0
"und ich dachte immer, in dieser Stadt gibt es keine Chaoten. ",0.0,1,3,0
"Die ungebildeten und Mitellosen Alphamännchen karren wir uns zu tausenden ins Land und finanzieren noch deren Fortpflanzungstrieb, und zu den (vermeintlich) gebildeten, mit Kohle (die aber genauso ein Platzhirsch Gehabe an den Tag legen und Frauen/Menschen unterdrücken) gurken wir hin.  Die Gesellschaft hat ein Problem.",1.0,1,3,0
"Angemessen, wenn man so etwas bei über 85 Morden überhaupt sagen kann.  Für mich als medizinischer Laie ist es aber unerklärlich, dass die ersten Sterbefälle nicht schon früher als Mord enttarnt worden sind. Hat da vielleicht auch eine Klinik nicht richtig untersucht, um einen schlechten Ruf zu erhalten? Wenn dem so war, sollte auch noch andere Personen angeklagt werden. Denn dann könnten vielleicht noch einige Opfer am Leben sein.",0.0,1,3,0
"""dass Frauenrennen genauso interessant sind wie Männerrennen. ""   Sind sie eben nicht..... Wären sie es,  wäre es für Zuschauer und somit auch Sponsoren interessant und die Frauen-TdF wäre nicht eingestampft worden.   Das liegt an der geringeren Leistungsdichte, das liegt daran dass weniger Frauen Leistungssport betreiben, weil Männer sich lieber vergleichen als Frauen. (Hat wohl was mit dem Ego tun  )",1.0,1,3,0
"Ich wäre ja noch für eine Grundsteuer wenn ich wüsste daß das Geld der Bundeswehr zugute käme um mein Grundstück zu verteidigen.  Das scheint wohl nicht der Fall. Im Gegenteil. Ich muß mich noch selbst abschotten weil ziemlich viele ""düstere""Gestalten um mein Grundstück herumschleichen.",0.0,1,3,0
"Was soll man von machtbesessenen alten Männern in ihren ""Kostümen"" anderes erwarten?  Frauen sollen dienen, Männer sind die Macher.....wer gibt schon freiwillig seine Machtpositionen auf? ",1.0,1,3,0
"Zum Glück gibt es für solche Fragen ja Beatrix von Storch, die ihr Leben lang dafür gekämpft hat, dass ehemalige adelige Grundbesitzer ihren Besitz zurückerhalten. Aber jetzt hat sie gerade keine Zeit, sie muss sich ja um die Partei der kleinen Leute kümmern. ",0.0,1,3,0
"""Sieben Männer und neun Frauen haben dort Platz genommen, um im Hintergrund der Redner ein nettes Familientreffen zu inszenieren.""  Eigentlich sind es ja sechs Männer und zehn Frauen. Denn Lindner ist eine Muschi und scheut die Verantwortung wie der Teufel das Weihwasser.  ",1.0,1,3,0
