text,label,five_folds,ten_folds,train_test_split
"Egal wie es ausgeht, auf jeden Fall dient es nicht einer zwei Staaten Lösung.",0.0,3,6,0
"Na ja, wenn er das osmanische Reich in seiner damaligen Größe zumindest erreicht hat, wird er wohl kürzer treten. Aber das hat selbst Hilter mit seinem Wahn eines 1000jährigen Reiches NICHT getan. Stoppt diesen Irren in seinem Gedankengang schon am Anfang, oder ist es doch schon zu spät ????",1.0,3,6,0
"""Die gelbe Glocke ... die gelbe Glocke ... die gelbe Glocke ...(ad infinitum)""  Liebe Leute, seid Ihr farbenblind? Die Glocke ist doch nicht gelb, sondern weiß. Gelb ist lediglich der Farbkreis außerhalb der Glocken-Outline.",0.0,3,6,0
"Schade, dass diese Gedenkstunde wieder für proisraelische Propaganda missbraucht wurde. ",1.0,3,6,0
Phantastisch!,0.0,3,6,0
Lieber Bittsteller!  Sie dürfen gerne in Ihr Heimatland zurückkehren. Wir werden sie nicht vermissen.   ,1.0,3,6,0
"Das ist eine schöne Aktion. Sowohl für die Tiere, als auch für den Enkel, der dabei die Natur kennen lernt. Ich würde die beiden gerne irgendwie unterstützen - z.B. mit einer kleinen Geldzuwendung für das Futter. ",0.0,3,6,0
"Der Wolf ist ein Flüchtling. Er sollte sofort Asyl bekommen, zumindest geduldet werden. Wer dagegen ist, ist ein Rassist. So einfach ist das manchmal. ;-)",1.0,3,6,0
"Man sollte sich ruhig einmal vorstellen, die eigene Tochter wäre statt der Zeichnung unter dem Slogan abgebildet.  Würde man den Spruch dann für angemessen halten?",0.0,3,6,0
"Es wäre doch besser wenn die Kinder in einem evangelischen Kindergarten zuallererst einmal die christlichen Bräuche, Symbole und Feste kennen lernen und sich nicht vom Islam, Osterhasen und Weihnachtsmann der wahren christlichen Botschaft berauben lassen. ",1.0,3,6,0
Damit wird nicht erreicht. Die idiologie heute ist doch das Regeln und Gesetzte nur zum bevormunden und Ausbeuten für  leistungsfähige Bürger und Steuerzahler gelten. ,0.0,3,6,0
"Startet hier jetzt wieder eine Nazi-Hetze gegen Menschen mit Psychischen Erkrankungen?  So nach dem Motto:  Wenn einer in Notwehr sich gegen die Überfremdung wehrt, dann gleich mal hunderte Menschen prophylaktisch einsperren? ",1.0,3,6,0
Istbes etwa so das ich mei Leben von auf einer Stad by Vereinbarung herbei gerufenen Person  abhängig mache. Und das dann auch noch Flugsicherheit genannt wird?  Wie tief soll Deutschland noch sinken?,0.0,3,6,0
Bitte deutsche Staatsbürgerschaft aberkennen und abschieben. Dieses Gesindel brauchen wir in Deutschland nicht und Steuergelder sollten auch nicht an diese Familie verschwendet werden.,1.0,3,6,0
". . . . . . .  und  die öffentlich Rechtlichen werden ihn weiter be - schäftigen.   Wetten dass ? ?   Aber irgendwann werden sie die  Geister,  die sie riefen,  nicht mehr los. ",0.0,3,6,0
demokratischen Patriotismus ? Macht Steinmeier jetzt werbung für die AFD? Gut so mehr davon.,1.0,3,6,0
DAS BESTE UM EIN LAHMES SPIEL AUFZUPEPPEN.... DANKE! ICH BETEILIGE MICH GERN AN DER GELDSTRAFE. ,0.0,3,6,0
"Also fuer mich stellt sich nicht die Frage ob man abschieben darf oder nicht. Nein, man MUSS ABSCHIEBEN!",1.0,3,6,0
Deutschland im Öko Radikalismus! ,0.0,3,6,0
"Macht hoch die Tür, die Tor macht weit...  Nur kommt nicht der Herr der Herrlichkeit, sondern brutale Terroristen.",1.0,3,6,0
"Wann wird man die ersten Bilder dieser Kinder beim Empfang zu sehen bekommen? In Luxemburg kamen vorgestern 11 Buben + 1 Mädchen zwischen 11 und 16 Jahren an. Sichtbar spurlos schienen die Strapazen des Aufenthaltes auf den Ägäis-Inseln an ihnen vorbeigegangen zu sein, sie wirkten wie aus dem Ei gepellt: Gut gestylt, die neuesten Handys und A.C.A.B. Pullover. (A.C.A.B. ~ All Cops are bastards ?) Das lässt zumindest auf eine gute Integration hoffen, zumindest in Luxemburg.",0.0,3,6,0
"Herr Reul, schön, dass Sie warnen, aber reicht das?! Mir persönlich absolut nicht, mir wäre es lieber, wenn man diese Menschen nicht mehr in unser Land lassen würde. Ob sie denn als ""Deutsche"" das Recht haben nach hier zurück zu kehren, mag ja sein, aber Sie könnten das durch entsprechende Gesetze verhindern - zum Schutz der deutschen Bürger vor diesen Mördern.",1.0,3,6,0
"Genau so muss den etablierten Parteien gezeigt werden, dass es so im Bundestag nicht weitergehen wird. Mein Dank geht an die AfD. In diesem Zusammenhang finde ich es auch super von der AfD, bei jeder Sitzung die Beschlussfähigkeit überprüfen zu lassen. Denn die AfD hat festgestellt, dass viele Abgeordnete der etablierten Parteien ab 16 Uhr nicht mehr zu den Sitzungen erscheinen.",0.0,3,6,0
Der Antisemitismus steigt proportional zum Anstieg der muslimischen Bevölkerung.,1.0,3,6,0
"Stellt sich nur die Frage, ob die das entsprechende Potential an Verwaltungspersonal haben. Der Osten war mit Vortbildung und Umschulung nciht sehr fleißig, die Hoffnnung auf den sprudelnden Soli hat da die SIcht auf die Realität verstellt. Es werden bestimmt nicht viele Westdeutsche aus Spaß in den Osten gegangen sein, sondern eher um der Zuschläge für die Provinzverschickung willen, und die werden die Behörden nicht aus Jux auszahlen, sondern aus Not um einen Mangel zu kompensieren.  ",0.0,3,6,0
Wir brauchen den Islam weder in Deutschland noch in Europa.,1.0,3,6,0
"An ter Stegens Stelle hätte ich verzichtet, solange Löw da ist, Neuer ist Löws Nr. 1, da kann ter Stegen noch Jahre wie ein Weltmeister halten, es wird ihm nichts nützen. Neuers Riesenklopps zum 0:1 gegen Liverpool ist nur ein Beispiel.",0.0,3,6,0
"Deutschkenntnisse?!?! Selbst die 2. sogar 3. Generation der Türken ""kauderwelscht"" immer noch. Man bleibt ja n u r unter sich. Die Nähe zu Deutschen suchen wäre vielleicht die Lösung.",1.0,3,6,0
"Häh, Tempolimit???  Die Frachter fahren gerade 'mal mit 30 kn. Der Rhein hat schon 11kn. Wenn die Schiffe viel langsamer fahren, werden sie manövrierunfähig.  Was soll den das für ein Tempolimit werden?  Ich glaube, da hat jemand keine Ahnung ...",0.0,3,6,0
Hat unsere Polizei etwa mal wieder Angst gehabt??? Und drückt unsere Staatsanwaltschaft mal wieder beide blauen Augen zu??? Allahu Akbar!,1.0,3,6,0
"Oh mann, immer diese Bremser, wie in anderen Ländern auch, würde ich das durchziehen. Nur so ""zwingt"" man die Menschen, sich aktiv damit auseinander zu setzen, um dann ggfs. aktiv der Organspende zu widersprechen",0.0,3,6,0
"Die Verharmlosung durch die Presse geht auch mit diesem Artikel in die nächste Runde. Dabei ist es ganz einfach. Menschen, die sich radikalisieren, stehen dem muslimischen Glauben nahe.",1.0,3,6,0
"Na, das dieser lächerliche und durchschaubare Vorschlag jetzt so dargestellt wird, als ob es ein Rückrudern wäre ist ebendies: durchschaubar. Der gesamte Unsinn der „E-scooter“ gehört nicht jetzt zusätzlich in den Straßenverkehr. Nicht als zugelassenen Variante! Zuvor muß als zwingende Bedingung der Verkehrsraum für nicht motorgetrieben Fahrzeuge erheblich ausgebaut werden. Ich weiderhole AUSGEBAUT werden.  ",0.0,3,6,0
"Deutschland schafft sich ab. Die etablierten Parteien haben immer noch nicht verstanden, dass der Islam nicht zu Deutschland gehört. Ein Grund mehr, die AfD zu wählen.",1.0,3,6,0
dirtysantiago .....  jetzt heißt es schön lieb sein ......  Warum? Wer 500.000€ Gehälter für Spieler zahlen will braucht doch keine Alimentierung durch Rentner und Arbeiter.,0.0,3,6,0
"Vorschlag: Warum nicht gleich mal mit Reuls Vorstoß beginnen und die Nationalität des 83-jährigen mutmaßlichen Brandstifters aus dem Marienhospital nennen? Oder die Nationalität des Berufsschullehrers in Wesel, der seine Kollegen tätlich angegriffen hat? ",1.0,3,6,0
Auch in 'Vaterland' konnte Rutger Hauer überzeugen. ,0.0,3,6,0
"Türkei Mitglied in der EU? Urlaub in der Türkei? Ich glaube, man sollte das nicht machen.",1.0,3,6,0
"""Die Grünen wollen Inlandsflüge ab 2035 verbieten"".... Dabei sind die Grünen (Wähler) die größten Vielflieger und immer nach dem Motto: Das Fliegen teurer machen für die Besserverdiener.  Im übrigen belastet ""Teuer Fliegen"" genauso die Umwelt.   https://www.spiegel.de/panorama/klima-abgeordnete-flogen-2018-deutlich-mehr-a-1281354.html ",0.0,3,6,0
"Frage an die Kita-Leitung: Wenn schon die Kinder dort zu Karneval als Indianer NICHT rumlaufen dürfen, warum dürfen dann vereinzelt die Mütter das ganze Jahr über dort ihre Kinder in gesichtsgetarnter Kleidung abgeben? ",1.0,3,6,0
"Haha, zur Rechten Zeit liefert die Bertelsmann-Stiftung eine sog. 'Studie'. So ein Zufall aber auch. Die Frau Bundeskanzlerin von der CDU wird das freuen.  Der Begriff 'Studie' ist für mich auch zu einem Unwort geworden.  ",0.0,3,6,0
"Den Juden zu hätscheln und zu tätscheln bedeutet „Frieden für Europa, Israel und die ganze Welt“. Jude hier, Nazi da, Post aus dem Ghetto. Die Judenfrage – das Eichmaß der „anständigen Menschen“.",1.0,3,6,0
"300 € sind viel zu wenig!!! Schließlich hat die ""Dame"" jetzt kostenlose PR. Hoffentlich hat sie sich mit dieser kranken Aktion ihre Karriere versaut. Und für den Rechtsanwalt: "" Es gibt alte Werte: Anstand - Ehre - Treue, die sollten erhalten werden und nicht von Menschen ohne Moral mit Füßen getreten werden."" Ihre ""Mandantin"" kann bei sich zuhause machen was sie will, aber nicht in der Öffentlichkeit!!!!",0.0,3,6,0
"Ob jemand Migrationshintergrund hat ist mir erst mal völlig egal. Das Zusammenleben muss passen und das tut es immer häufiger nicht mehr und da fallen halt besonders unangenehm einige Zeitgenossen aus dem arabisch/islamischen Raum auf. Ich war vor Tagen mal in Lüttich (Belgien), ich dachte ich bin irgendwo auf dem Basar im nahen Osten gelandet. Wenn das die Zukunft in Europa ist, dann gute Nacht. ",1.0,3,6,0
"Wer sich mal mit dem Gründer der Waldorfschule Rudolf Steiner auseinandersetzt, wird feststellen, dass dieser durchaus ein Antisemit und Rasssist war.  Die Waldorfschulen haben sich meiner Kenntnis nach, nie davon distanziert.  Wozu also jetzt dieser Bohei um ein Kind eines AfD Politikers?",0.0,3,6,0
"Ich werde nie verstehen, warum wir nicht unsere eigene Sicherheit (weit) über die Rechte von Migranten stellen. Das wäre unser gutes Recht. Was wir brauchen ist eine Art Patriot Act, der es erlaubt Gefährder rigoros wegzusperren. Dann muss aber auch klar sein, dass Leute, die wiederholt salafistische Moscheen aufsuchen auch ohne weitere Vorkommnisse hierzulande nicht mehr frei rumlaufen dürfen. Für mich ein Akt des Verstandes.",1.0,3,6,0
"Ist ja auch alles abgegrast hier. Bankautomaten reihenweise in die Luft gejagd. Die ""Überlebenden"" verschanzen sich ab 18.00 Uhr hinter verschlossenen Türen.  Mal sehen wie es in fünf Jahren wieder bergauf geht wenn Omas Goldschmuck die Schatullen gewechselt hat.",0.0,3,6,0
Die Diebe sind alle blond und blauäugig.,1.0,3,6,0
"Zur Vervollständigung des Kreises der Sucht-Sponsoren fehlt jetzt nur noch eine Zigarettenmarke.  Es gab definitiv Zeiten, als Sport noch für deutlich andere Werte stand...",0.0,3,6,0
"Mir braucht keiner den Islam erklären. Ich brauche mir nur diverse Zeitungsberichte, Reportagen etc. ansehen und mir wird klar warum ich diese ""Religion"" ablehne bzw. verachte.",1.0,3,6,0
"Kirsten Heisig beschrieb in ihrem Buch "" Das Ende der Geduld"" eindrucksvoll über das Auftreten von Clans in Deutschland. Die Veröffentlichung ihres Buches erlebte sie nicht mehr, denn kurz zuvor fand man sie erhängt an einem Baum. Das nur dazu um zu verstehen, was so alles passieren kann. Wünsche dem Staatsanwalt viel Durchsetzungsvermögen.  ",0.0,3,6,0
Was will uns die SPD mit der Begründung für den Ausschluß Sarrazins sagen? Die SPD ist christenfeindlich und islamfreundlich.,1.0,3,6,0
"Die Studie hat natürlich recht, man müsste gerechterweise beim Diesel aber auch die Umweltbelastung durch Förderung, Transport und Aufbereitung einbeziehen.",0.0,3,6,0
"""In Clans ist jeder Dritte Deutscher""  Ja - die bösen bösen Deutschen. Stimmt's?",1.0,3,6,0
Täusche ich mich oder sucht Herr Schulz nach etwas bestimmten auf dem abgebildeten Foto?,0.0,3,6,0
"Nicht lange zaudern sondern schnell handeln, damit diese Familie vor einigen der ach so friedfertigen Moslems in Sicherheit gebracht werden kann. ",1.0,3,6,0
"Klimawandel könnte Bierpreis verdoppeln, oder halbieren!     Tatsächlich ist nämlich der Ernte-Ertrag in den letzten Jahrzehnten gewachsen, weit mehr als VERDOPPELT! ",0.0,3,6,0
"Sorry liebe RP, aber inzwischen weiß jeder Einwohner dieses Landes, dass Großfamilien mehr Rechte des Staates haben als normale Familien. Vielleicht ist das eine staatliche Förderung zum Erzeugen von Nachwuchs. Kriminalität wird daher aus oben genannten Gründen toleriert.",1.0,3,6,0
"Unverbindliches braucht keine Diskussion und braucht schon gar nicht eine Unterschrift. Für Unberbindliche Verträge gibt es im Übrigen in der Wirtschaft den Begriff  ""Absichtserklärung"". Wenn einige Staaten das Abkommen nicht unterzeichnen wollen wird das seine guten Gründe haben.  ",0.0,3,6,0
"Die Chinesen auf dem Weg zur ""Herrenrasse""? Kein Wunder, dass das so manchem hier gefällt.",1.0,3,6,0
"""Das ist nicht das Versprechen, das den Bürgerinnen und Bürgern vor der Wahl gegeben wurde""  Hat das jemals irgendjemanden interessiert? Zum Beispiel den Herrn Müntefering?",0.0,3,6,0
"Ich dachte Recep, Murat, Memmet und Aischa?!",1.0,3,6,0
"Komischerweise fällt immer wieder der Energie-Aspekt unter den Tisch: Mit jedem Schritt in der Nahrungskette gehen 9/10 der Energie für den Lebenserhalt des Lebewesens drauf, nur 1/10 wird in Biomasse für den nächsten Schritt gespeichert. Darum ist z.B. Fleisch- und Fischkonsum so uneffektiv, daß er als Luxus behandelt werden müßte.",0.0,3,6,0
"Einmal muss es doch gut sein mit der Kollektivschuld nach 75 Jahren. Werden auch Reden in den Staaten gehalten, die damals keine verfolgten Juden einreisen liessen? Wann spricht endlich mal ein Armenier im türkischen Parlament über die Ausrottung seines Volkes?",1.0,3,6,0
herr klein ruft zum kippa tragen am samstag auf ich rufe für freitag zum kopftuch tragen auf und für sonntag laufen mit sandalen. • menschenskinder.... was geht bloß in deren köpfen vor...,0.0,3,6,0
"Für Obdachlose, die mit ihrem Dasein nicht zurechtkommen, gibt es, wenn sie halbwegs südländisch aussehen, vielleicht eine einfache Lösung: Papiere wegschmeißen, zur Behörde gehen und äußern: ""Asyl, nix deutsch""",1.0,3,6,0
"Es sollten die Minderheiten auf den Prüfstand (Verbotsliste) gestellt werden, die immer den Mehrheiten alles mögliche verbieten wollen - insbesondere dann, wenn etwas den Mehrheiten Spaß macht ... unabhängig ob es Nabu, BUND, sogenannte ""Deutsche Umwelthilfe"" oder sonst wie heißt.   ",0.0,3,6,0
"Wenn ich mit Jeans und Pulli ins Schwimmbecken gehen würde, käme das Personal gerannt und würde mich zum entkleiden auffordern. Niemand im Schwimmbecken will eine bekleidete Person im Wasserbecken. Leider leider gelten hier zweierlei Maß. Ich schlage vor, kommt eine Burkini ins Wasser, ziehen sich alle Badegäste wieder an und gehen bekleidet wieder ins Wasser. Sehr appetitlich. Und wehe!!! es werden hygienische Bedenken angemeldet!!!!! ",1.0,3,6,0
"Alles alte Kamellen! Nur weil ein von den Politikern und der Presse bejubelter Teenager sie kundtun, werden sie beachtet.  Wenn aber dadurch erreicht wird, dass Jugendliche und junge Erwachsene ihr soziales Jahr, nicht in Australien, Bali oder Auckland machen, sondern in Kempten, Kassel oder Braunschweig. Ist ja alles ok. ",0.0,3,6,0
"Diese Autodemonstrationen von Türken u.a. sind kein in Deutschland übliches Brauchtum oder eine deutsche Art zu feiern. Sie stoßen damit kaum auf Sympathie, nerven und man weiß nie, ob wieder irgendwelche Schußwaffen abgeschossen werden.  Also sollten die Türken u.a. es unterlassen oder zu diesem Zweck in ihre Heimatländer fahren.  Ich weiß nicht, ob dieser Personenkreis überhaupt weiß, wie man sich in Europa benimmt. .",1.0,3,6,0
"Einfühlsam geschilderte Beziehung. Einer Beziehung auf Zeit. Eine Beziehung die von Anfang an zum scheitern verurteilt war. Es war unangenehm zuzusehen. Und doch mochte man nicht wegzappen. Brilliant gespielt, sensibel in Szene gesetzt.  Kein Jahrhundert-Tatort, aber herausragend aus der Einerlei-Masse allemal. Insgesamt Sehenswert !!",0.0,3,6,0
"Man sollte sämtliche Sportlerinnen, egal ob Läuferinnen oder Schwimmerinnen, nur noch in Burka auftreten lassen. Die Burka behindert zwar die sportlichen Leistungen doch sollten wir das aus Rücksichtnahme vor Verletzung von religiösen Gefühlen unserer Multikulti-Gesellschaft schuldig sein. Burka für alle Frauen! Jemand etwa dagegen?! ",1.0,3,6,0
"bitte nur Ausleihe (maximal), kein Fehlkauf, passte nur nicht ins System",0.0,3,6,0
"Es scheint sich zu den Schwarzen da unten noch nicht herumgesprochen zu haben, dass Gewalt noch NIE zum Ziel führte. Naja, die leben ja auch noch im Mittelalter, das verzeiht deren Denken.",1.0,3,6,0
"""Bundesministerin"" adé.  Paßt.",0.0,3,6,0
Flüchtlingsgesindel,1.0,3,6,0
"Irgendwie kommt mir gerade die Riesterrente in den Sinn, haben die Leute im Alter nur ihre Grundsicherung, wird die Riesterrente drauf angerechnet. Jahrzehntelang für Nüsse gespart, Herr Maschmeyer läßt schön grüßen.",0.0,3,6,0
Nie würde ich vermuten das es Türken oder Araber wären weil das diskriminierend wäre. Auch das selbstbewusste Auftreten ist kein Indiz für Türken oder Araber.  Können genauso gut auch Schweden oder Norweger gewesen sein. Also quasi theoretisch zumindest....,1.0,3,6,0
"Alle Menschen sollten sich mit der Geschichte der Kirchen ( Religionen ) befassen. Dabei kommt soviel Gewalt gegen den sog. Gläubigen zu Tage, das ein Austritt zwangsläufig ist. Religion ist ein geeignetes Mittel der Gewalt des Menschen gegen den Menschen.",0.0,3,6,0
"Der Islam kann niemals zu Deutschland gehören. 4 Frauen je Mann? Wir haben Gleichberechtigung. Wer fordert denn jetzt ""bis zu 4 Männer je Frau""? Wir haben hier sehr viele Pharisäer, die nur ein selbstverursachtes Problem haben. Die AfD, die neue Volkspartei, die entstanden ist und wachsen wird, weil die anderen es entweder nicht können oder es gar nicht wollen, was noch viel schlimmer wäre.",1.0,3,6,0
"Dieses Land wurde komplett von der SPD runtergewirtschaftet! Und angefangen hat dies mit einem gewissen Herrn Rau, den man dann noch wegen seiner Verdienste zum Präsidenten gekürt hat. Aber die Mehrheit wollte es ja so. Anscheinend haben die Abgase aus dem Pott doch irgendwie die Sinne vernebelt.",0.0,3,6,0
WIR SCHAFFEN DAS und Deutschland ab!! ABSCHIEBEN sofort.,1.0,3,6,0
"""der Xantener"" hat einen Namen. Und da der nicht geheim ist, kann man ihn ruhig nennen: Christian Strunk. Ehemals Bürgermeister in Xanten und aktuell einer der Geschäftsführer der Hülskens Holding. Zudem ist der Mann Jurist. Ob man deshalb bei der Stadt Moers lieber die Füße still hält? ",0.0,3,6,0
"Die ganze ""Gesellschaft"" in die Türkei abschieben und Schluß. Dort können sie versuchen, so was zu feiern. Bin gespannt, ob die türkische Polizei sich so was bieten läßt. Glaube ich nicht.",1.0,3,6,0
"Weiter so SPD, 5% sind in ihrer Reichweite. Beispiel DDR oder Venezuela reicht euch nicht aus?",0.0,3,6,0
"Es gehört anscheinend zu der Kultur der Türken, immer die Betroffenen bzw. Benachteiligten zu sein. Das liegt einfach daran, dass wir gerade gegenüber den Türken viel zu nachgiebig sind. Das muss sich unbedingt ändern.",1.0,3,6,0
"Es soll ja auch Ärzte geben, die kein Blut sehen können, Feuerwehrmänner, die Angst vor Feuer haben und Bäcker mit Mehlstauballergie.  Also bitte etwas mehr Respekt für unsere schon im Voraus traumatisierten Soldaten. Schliesslich hat denen keiner gesagt, dass das kein Ballerspiel ist und im wirklichen Leben mit Angst, Schweiss und sogar Aua zu tun haben kann.",0.0,3,6,0
Täterbeschreibung? Akzent?,1.0,3,6,0
"Es sind Ferien, und die FfF treffen sich trotzdem? Was werden die Rechtspopulisten denen jetzt wohl vorwerfen?",0.0,3,6,0
"Da scheint es wohl ein Thüringen tatsächlich einen Staatsanwalt zu geben, der nicht braun ist. Wunder oh Wunder.",1.0,3,6,0
Alles im Einklang mit unseren Gutmenschen und Realitätsfremden.  ,0.0,3,6,0
"Für Islamisten gelten die Regeln anscheinend nicht, jedenfalls dann nicht, wenn sie falsch parken. Ich habe noch nie gesehen, dass während des Freitagsgebets das Ordnungsamt - egal in welcher Stadt in NRW - Knöllchen an die vielen Falschparker verteilt hätte. Bei anderen Begebenheiten ist man ähnlich tolerant gegenüber diesen Menschen. Außer, Herr Reul möchte mit Schaufensteraktionen mal wieder in die Medien kommen. Es ist nur noch eine Schande, was sich täglich in NRW abspielt.",1.0,3,6,0
"Der sog. ""Klimapakt"" klingt gut, ist aber gar nichts Wert.",0.0,3,6,0
"Wir haben doch so viele Neubürger, da müßen viele Wohnungen in den Ursprungsländer leer stehen. Leute mit Smartphones, Adidas Schuhen und Ryan Ban Brillen haben doch nicht auf den Bäumen gehaust. Nichts wie hin liebe Berliner. Übrigens, ich fordere bezahlbare Mercedes und BMWs, 1979 hat ein Mercedes 200 keine 20.000 DM gekostet und heute?",1.0,3,6,0
"Tja Herr Merz, so ist das nun aktuell in dieser Republik. Sobald man auch nur beabsichtigt, einen Hauch von konservativer Politik zu vertreten, dreht das linke Establishment am Rad. Da werden dann Wortfetzen genommen, Zitate aus dem Zusammenhang gerissen und Aussagen ganz anders gedeutet, als sie eigentlich gemeint waren. Und das Paradoxe dabei ist, dass Sie immer im Unrecht sind, weil die anderen ja die Guten und moralisch Erhobenen sind.",0.0,3,6,0
"Her Reul, lassen sie die Kinder da wo sie sind und holen nicht die Terroristen und Islamisten von morgen in unser Land! Dann auch noch auf Kosten des Steuerzahlers, also manchmal fragt man sich wirklich was in die Köpfe von unseren Politikern gefahren ist... ",1.0,3,6,0
"By the way  - Male = Malediven, Mahe = Seychellen ",0.0,3,6,0
"""Die Übergriffe der jungen Asylbewerber hatten seinerzeit für Schlagzeilen gesorgt und eine bundesweite Debatte über eine konsequentere Abschiebung von ausländischen Straftätern ausgelöst.""  uuuuund wieder Nichts dazu gelernt oder warum sitzen die vier noch nicht in einem Flugzeug ?  Ach nee, hab ich doch fast vergessen: ""Wir schaffen das""...",1.0,3,6,0
Schaut mal nach Monheim.,0.0,3,6,0
"Selbst im entlegenen Dithmarschen, unter den dortigen Kohl- und Milchbauern, haben sich schon Terroristen versteckt? Ich dachte, sowas gäbe es nur in NRW, in Berlin, Hamburg oder Stuttgart. Tja, jetzt muss man schon in jedem Kuhdorf mit Bombenbauern rechnen. Wer hätte das vor 2015 gedacht. Aber was solls , jetzt sind sie halt da. Wer hat das noch mal gesagt? Vielleicht kann jemand helfen, mir fällt es grad nicht ein.",1.0,3,6,0
"Fahren Sie mal morgens (oder versuchen es)  zwischen 7.30 Uhr und ca. 9.30 Uhr auf der Nierderrheinstraße wo die internationale Schule liegt. Chaos hoch ""3"". Zig SUV mit Müttern und meistens einem Schulkind im Auto. Warum ist es nicht möglich Schulbuse einzusetzen. Geld sollte für die Kinder doch wohl vorhanden sein! Fragen Sie mal die Verkehrsdezernendin der Stadt Düsseldorf. Würde Sie mal von den idiotischen Fahrradständern ablenken.",0.0,3,6,0
Container wieder aufladen und zurück schicken. Mit Inhalt,1.0,3,6,0
"""Das sagt er ausgerechnet einem ungarischen staatlichen Fernsehsender.""  Hier möchte es ja niemand hören. Einen Artikel zur aktuellen Statistik des Bundeskriminalamtes wie ""Gewalt von Zuwanderern gegen Deutsche nimmt zu"" aus der ""Welt"" von gestern habe ich z.B. hier bei RP-O nicht gefunden.",0.0,3,6,0
"""Mehr als 40 Busse aus ganz Europa sind auf dem Weg zu uns"" - warum fahren diese Busse nicht nach Polen? Dort werden neue Gruben erschlossen. Aber nein, die Damen und Herren Aktivisten machen ihren Ökoterrror lieber in Deutschland, wo sie sich als Klimahelden und nicht als Kriminelle darstellen können.",1.0,3,6,0
"Politiker sollten sich selbst einbringen + etwas leisten - statt Personaldebatten zu führen - für welche sie weder zuständig sind - noch auf welche sie Einfluss haben.  Andere  zu diffamieren ist natürlich einfacher als wirklich etwas zu leisten.    Schaumschläger sind sicher nicht besser wie Politiker mit Ecken + Kanten. Es wird nie welche geben die alles richtig machen, aber wenn Politiker sich voll für ihre Überzeugung + für die Menschen des Landes einsetzen reicht das auch durchaus!   ",0.0,3,6,0
"""Im Oktober 2015 hatte er die Hilfe für Flüchtlinge als Teil der Werte des Landes bezeichnet und gesagt, wer die Werte nicht teile, der könne das Land verlassen."" Man soll ja über Tote nur Gutes sagen, aber mmmm… die offene Gesellschaft, die ""Willkommenskultur allen auf's  Auge drücken zu wollen und denen, die anderer Meinung sind, die Ausreise zu empfehlen, war nicht gerade eine Intelligenzleistung, wie man sie von einem Politiker in dieser Position erwartet.  ",1.0,3,6,0
"Da hat sich aber jemand im Schlaf be......! Luft und Leistung nur für die erste Halbzeit, aber man übt ja noch. Noch schlimmer aber war der TV-Reporter. Da wird Neuer in der ersten Halbzeit 2x ""voll"" angeschossen und der Typ sprach doch tatsächlich von einer Weltklasseleistung des Torhüters.  Na ja, gewonnen ist gewonnen, wie, da spricht morgen keine Sau mehr drüber. Von geordnet ist man aber noch weeeiiiiiiiit entfernt.",0.0,3,6,0
Hier ist Deutschland wenn jemand türkisch Feier will dart der das gerne in der Türkei machen und auch da bleiben,1.0,3,6,0
Es gibt KEINE Sicherheit in den Bergen. Diese Schüler von heute sind die Kunden von morgen. Nur deshalb werden die dorthin gebracht. Den Kurs hätten die auch in Bocholt machen können. Aber das DUH und die Grünen meinen das nur die Dieseldinger das Problem sind. Und des Obergrünen Kinder reißen von Dänemark an oder Fähren nach Norwegen. ,0.0,3,6,0
überwiegend aus Afrika und Osteuropa eingeschleppt. Mehr muss man wohl nicht dazu sagen,1.0,3,6,0
"Ich halte verkaufsoffene Sonntage grundsätzlich für überflüssig.  In Anbetracht des Artikels sei allerdings die Frage aufgeworfen, ob die Befragung eines Juweliers und des Inhabers eines Modegeschäfts mit einer doch eher speziellen Zielgruppe, also 2 von 340 Händlern (= 0,6 %), auch nur ansatzweise für die Händlerschaft in der Hildener Innenstadt und deren Umsätze repräsentativ sein kann.  Der Rest des Artikels ist das für die RP Hilden typische Recycling früherer Berichte.",0.0,3,6,0
".....und mal wieder ein foto, um auf die traenendruese zu druecken.  Von mir aus kann der kleine junge dort bleiben bis ins rentenalter.  Trump hat vollkommen recht. Man muss die grenz so dicht machen, dass kein ameise passieren kann.",1.0,3,6,0
ich auch,0.0,3,6,0
"Gewalt hatte immer schon was mit Religion zu tun. Die meisten Kriege und Terrorakte heute sind religiös begründet - fast immer sind  Muslime involviert  --> siehe Syrien-Krieg oder Palästina-Israel Konflikt.  Einer größten Kriegstreiber war der Prophet selbst.  Also, zu behaupten Gewalt hat nichts mit Religion zu tun  ist falsch. Das gegenteil ist richtig.",1.0,3,6,0
"► Welchen Einfluss der Rat auf diese Entscheidungen hat, ist umstritten.  Weiß denn keiner, was ein OB darf?!",0.0,3,6,0
"Er hat ""die deutsche Staatsbürgerschaft"" So so, die hat mein Kollege Ali (Name vom Autor wg. DSGVO geändert) auch. Gibt es zu dem Täter auch einen Namen? Vielleicht heißt er ja Igor, Giovanni oder Murat? Soll bei Menschen mit deutscher Staatsbürgerschaft vorkommen.",1.0,3,6,0
"Das Problem ist doch, dass private Einrichtungen hier eine TÜV Aufgabe übernehmen. Das hat die zuständige Stelle der Bundesrepublik auch noch für gut geheissen. hier Unabhängigkeit und Sicherheit zu erkennen fällt schon schwer. Die Zahlen der Materialprobleme  und deren Anstieg in den letzten Jahren sprechen da eine andere Sprache.",0.0,3,6,0
